Pincode,Latitude,Longitude
517193,13.64981,79.0865
577415,13.65,75.34
577415,13.65,75.37
577401,13.65,75.18
229404,13.65,74.66
572175,13.65014,77.30846
572175,13.65014,77.30846
572175,13.65014,77.30846
572175,13.65014,77.30846
576283,13.6508,74.77066
517507,13.65115,79.45235
517350,13.6522,78.4817
517350,13.6522,78.4817
517350,13.6522,78.4817
517350,13.6522,78.4817
517350,13.6522,78.4817
517214,13.6525,78.99722
577180,13.65251,76.23656
561208,13.65289,77.4969
517194,13.65356,79.15667
561208,13.65362,77.51055
576216,13.65413,74.6675
572132,13.65455,77.21484
572132,13.65456,77.21786
572102,13.65456,77.21786
517507,13.65461,79.4655
572129,13.65525,77.45567
572132,13.65545,77.21484
577542,13.65548,76.39303
517193,13.65572,79.11716
517214,13.65614,78.94122
517234,13.65625,78.83166
517194,13.65641,79.1508
517541,13.65642,79.89765
517214,13.65664,78.94183
563125,13.65699,78.07529
517520,13.65701,79.53615
517643,13.65711,79.78504
517619,13.65754,79.6153
517102,13.65786,79.27006
577134,13.65797,75.48658
572132,13.65847,77.21459
572132,13.65847,77.21484
572132,13.65847,77.21448
572132,13.65847,77.21484
572132,13.65847,77.21459
572132,13.65847,77.21484
572132,13.65847,77.21459
572132,13.65847,77.21447
572132,13.65847,77.21484
572222,13.65847,77.21484
517214,13.65929,78.89667
577116,13.65951,75.95058
577432,13.66,75.18
517520,13.661,79.55786
517234,13.66107,78.81285
576230,13.66114,74.68605
517643,13.66142,79.74992
572132,13.66172,77.21772
576229,13.6618,74.89105
572132,13.66217,77.20842
572132,13.66217,77.21484
563159,13.66295,77.94764
523230,13.663,78.7241
517277,13.66333,78.7244
517520,13.66411,79.56331
561210,13.66419,77.42539
517234,13.66435,78.7751
577597,13.6647,76.3109
517193,13.66533,79.12265
572123,13.66621,76.64683
572123,13.66621,76.64683
572123,13.66621,76.64683
517641,13.66929,79.69471
517194,13.67,79.17
577415,13.67,75.29
561208,13.67028,77.50389
576283,13.6709,74.77726
577550,13.67158,76.04116
517299,13.6719,78.65864
517214,13.67333,78.94238
576283,13.67353,74.74947
517194,13.67376,79.16667
517214,13.67499,79.04937
517277,13.675,78.67908
517619,13.675,79.58108
577140,13.67532,76.13336
577542,13.67592,76.37241
561209,13.67639,77.77046
561208,13.67645,77.44556
576230,13.67651,74.71734
517167,13.67658,78.48119
576230,13.67669,74.69606
517234,13.67685,78.8247
561208,13.67702,77.48087
577228,13.67718,75.83377
576247,13.67728,74.658
572112,13.67753,77.0635
517645,13.67771,79.85302
517643,13.67802,79.76845
561208,13.67816,77.49738
577432,13.68,75.21
577432,13.68,75.24
577432,13.68,75.09
561208,13.68093,77.55299
517641,13.68146,79.63387
517277,13.68187,78.7505
517277,13.68324,78.72852
561207,13.6833,77.86444
517214,13.68432,78.96297
561209,13.68499,77.74538
576230,13.68625,74.73475
577550,13.68631,76.04374
577144,13.68682,75.70433
576283,13.68745,74.86737
577180,13.68746,76.20039
576235,13.68746,74.65669
561228,13.68775,77.59396
577228,13.68855,75.90967
577432,13.68856,75.24625
576283,13.68857,74.82706
576247,13.68886,74.67567
572175,13.68892,77.30486
576230,13.68944,74.71697
577415,13.69,75.35
517237,13.69034,78.79606
561228,13.691,77.63668
563124,13.69133,78.04174
517645,13.69144,79.88461
577597,13.69163,76.27024
577541,13.69163,76.27024
517619,13.69214,79.5935
577127,13.69304,75.41317
577228,13.6932,75.87958
562104,13.69322,77.81585
577547,13.69349,75.97445
517291,13.69356,78.62781
517643,13.69382,79.74098
577134,13.69387,75.47108
517291,13.69408,78.64268
572137,13.69533,77.31594
572175,13.69533,77.31594
572137,13.69533,77.31594
572137,13.69533,77.31594
572137,13.69533,77.31594
572175,13.69533,77.31594
572137,13.69533,77.31594
572137,13.69533,77.31594
577547,13.69585,75.93126
524121,13.69603,80.03603
577550,13.69673,76.11096
524121,13.69695,80.07856
524121,13.69695,80.07856
524121,13.69695,80.07856
524121,13.69695,80.07856
577180,13.69777,76.15197
576282,13.69874,74.96059
517619,13.69897,79.58746
517640,13.69916,79.6954
517192,13.69942,79.0234
577432,13.69944,75.24036
517237,13.69954,78.85283
576235,13.69956,74.71353
576233,13.69976,74.73373
577432,13.7,75.24
577232,13.7,75.33
574213,13.7,74.59
517619,13.70003,79.6056
517645,13.70057,79.76574
576235,13.70065,74.68484
576233,13.70107,74.75752
577547,13.70171,75.94892
517291,13.70201,78.61461
517214,13.70217,78.97053
517214,13.70265,78.91984
577128,13.70295,75.65645
577232,13.70347,75.38514
517299,13.70371,78.67477
577533,13.70398,76.52501
577597,13.70436,76.28629
524121,13.70447,80.01589
577533,13.70487,76.38399
576235,13.70506,74.70722
517641,13.70519,79.65981
517237,13.70524,78.75161
517237,13.70545,78.72841
577144,13.70563,75.69799
576233,13.70583,74.82025
577527,13.70584,76.34208
517192,13.70587,79.0569
517277,13.7059,78.69831
577550,13.70616,76.06462
577228,13.70764,75.81564
577144,13.70781,75.6842
517194,13.70791,79.1302
577597,13.70813,75.84468
517291,13.70966,78.59582
517641,13.7098,79.67651
577432,13.71,75.26
517504,13.71012,79.33405
576235,13.71041,74.65311
577550,13.71147,76.09068
517291,13.71174,78.65445
517391,13.71183,78.20686
576229,13.71226,74.9108
517391,13.713,78.2077
517391,13.713,78.2077
517391,13.713,78.2077
517391,13.713,78.2077
517391,13.713,78.2077
517391,13.713,78.2077
517641,13.71329,79.65924
517194,13.71409,79.0945
561207,13.71416,77.77159
577533,13.71425,76.41769
577547,13.71523,75.96286
577144,13.7162,75.74809
517641,13.7169,79.6407
517645,13.71822,79.79809
524124,13.71831,80.16708
517213,13.71851,78.83671
576233,13.71911,74.70267
577226,13.72,75.4
577232,13.72,75.29
517641,13.72027,79.67806
577550,13.72042,76.05807
561208,13.72071,77.54371
572127,13.72086,77.38733
515211,13.72098,77.49769
572129,13.72104,77.23514
572129,13.72104,77.23656
572129,13.72104,77.23514
572129,13.72104,77.23514
572115,13.72104,77.23514
572115,13.72104,77.23514
572127,13.72104,77.38702
572115,13.72104,77.23514
572127,13.72104,77.38702
572127,13.72104,77.38702
572127,13.72104,77.38702
572129,13.72104,77.23514
572127,13.72104,77.38455
572129,13.72104,77.23514
576230,13.72144,74.66755
524121,13.72146,79.99915
577134,13.72246,75.46745
577533,13.72252,76.47221
561209,13.72355,77.69152
577144,13.72396,75.71785
517641,13.72458,79.66028
576282,13.72529,74.93628
577220,13.72586,75.46989
517213,13.7262,78.86135
576224,13.72647,74.64261
577547,13.72774,76.00877
517291,13.72798,78.62307
576233,13.72825,74.78011
524320,13.72958,80.01644
524123,13.72958,80.01644
561228,13.72983,77.66124
517194,13.72988,79.16041
577547,13.72995,76.11846
577425,13.73,75.02
577432,13.73,75.23
577414,13.73,75.16
577232,13.73,75.34
577226,13.73108,75.43647
517213,13.7311,78.894
517213,13.73117,78.91709
517645,13.73127,79.77955
517619,13.732,79.61402
517237,13.73245,78.79986
517520,13.73264,79.49019
517619,13.73308,79.59575
561228,13.73313,77.59161
577115,13.73319,75.63283
517237,13.7334,78.78784
517237,13.734,78.77218
517213,13.73497,78.84908
524121,13.73568,79.88497
577451,13.73589,75.63239
577515,13.73675,76.19576
517645,13.73676,79.85165
517194,13.73743,79.17895
577550,13.73813,76.08835
577228,13.73913,75.87339
577228,13.73928,75.91784
577228,13.73956,75.77668
577115,13.74,75.99
577226,13.74,75.38
572137,13.74013,76.94589
572137,13.74013,76.90299
572137,13.74013,76.90299
572137,13.74013,76.90299
576224,13.74013,74.64709
561207,13.7403,77.78625
572137,13.74046,76.98566
572137,13.74079,76.95255
561212,13.74094,78.02901
572125,13.74121,76.90087
577228,13.74177,75.85147
572137,13.74247,76.90211
577557,13.7428,75.88471
563124,13.74284,78.0671
561209,13.7429,77.67209
561209,13.743,77.75152
572137,13.74342,76.90742
576229,13.74351,74.89789
577550,13.74372,76.04155
561207,13.74411,77.84224
577144,13.74412,75.67564
517641,13.74448,79.62862
572137,13.74456,76.9479
517213,13.74462,78.89956
517640,13.7449,79.69185
524123,13.74494,79.99093
517213,13.7452,78.90733
576224,13.74678,74.64228
576233,13.74685,74.83918
517645,13.74706,79.93473
517640,13.74816,79.71134
561207,13.74858,77.87757
517214,13.74886,78.99731
517502,13.74903,79.70736
517644,13.74903,79.70736
572139,13.74925,76.89809
572139,13.74929,76.89809
572139,13.74929,76.89809
572139,13.74929,76.89809
572130,13.74929,76.89809
572126,13.74929,76.89809
517645,13.74981,79.82212
517194,13.74984,79.16287
515711,13.75,73.4
577115,13.75,75.65
577414,13.75,75.26
577414,13.75,75.11
577232,13.75,75.31
577515,13.75041,76.18707
517291,13.75087,78.62089
517640,13.75108,79.66782
517640,13.75114,79.68939
517194,13.75116,79.16385
576233,13.75127,74.73163
517501,13.75142,79.70028
517644,13.75144,79.70028
577533,13.75386,76.37602
577228,13.75395,75.83126
576233,13.754,74.78237
517291,13.75429,78.64933
517235,13.75477,78.71582
561212,13.75486,77.94811
524121,13.75526,79.90876
577527,13.75579,76.31385
517297,13.75614,78.53558
517291,13.75682,78.68054
577547,13.7576,75.9874
561212,13.75816,78.00876
561228,13.75833,77.63464
577144,13.75926,75.70327
515341,13.76,77.72
577115,13.76,75.57
577220,13.76,75.44
577226,13.76,75.35
517644,13.76058,79.70653
517235,13.7608,78.79891
577515,13.76137,76.23053
577533,13.76185,76.4616
517213,13.76397,78.84968
515211,13.7651,77.4881
517619,13.76523,79.59958
515211,13.7653,77.4882
515211,13.7655,77.4889
515211,13.7656,77.4887
515211,13.7657,77.4886
515211,13.7659,77.4885
515211,13.76603,77.48989
517644,13.76653,79.70695
517640,13.76687,79.69322
576233,13.76784,74.80166
577228,13.76801,75.74811
577547,13.76822,76.05888
517297,13.76905,78.53719
515341,13.77,77.68
577414,13.77,75.24
517646,13.77,79.59
517640,13.7703,79.68773
517235,13.77153,78.70075
517213,13.77161,78.90916
517642,13.77315,79.77406
576219,13.7743,74.65375
572139,13.77465,76.81941
572139,13.77465,76.81941
572139,13.77466,76.81941
576224,13.77487,74.68332
517642,13.77653,79.73175
517352,13.7778,78.3286
517352,13.7778,78.3286
577515,13.7779,76.16026
577115,13.78,75.65
577220,13.78,75.45
577425,13.78,75.02
517305,13.78004,78.58795
561207,13.78068,77.83083
563124,13.78092,78.08776
577534,13.78125,77.46348
517297,13.78158,78.58867
577527,13.78299,76.2624
561207,13.78308,77.79814
576219,13.78343,74.63856
577515,13.78468,76.24212
517297,13.78506,78.56466
524415,13.7851,80.11139
524123,13.7851,80.11139
524123,13.7851,80.11139
524123,13.7851,80.11139
524123,13.7851,80.11139
524123,13.7851,80.11139
524123,13.7851,80.11139
524123,13.7851,80.11139
506303,13.7852,71.4578
577145,13.78637,75.99597
577533,13.7867,76.46715
577598,13.78694,76.56725
517235,13.78798,78.72985
561212,13.78799,77.94636
524404,13.7885,79.92179
524404,13.7885,79.92179
524404,13.7885,79.92179
524404,13.7885,79.92179
524404,13.7885,79.92179
524404,13.7885,79.92179
524404,13.7885,79.92179
524404,13.7885,79.92179
524404,13.7885,79.92179
524404,13.7885,79.92179
517235,13.78875,78.81745
517214,13.78916,78.98637
577226,13.79,75.36
577422,13.79,75.29
517214,13.79075,79.04784
517642,13.79169,79.84478
517297,13.79223,78.67503
572137,13.79344,76.92414
517297,13.79454,78.64335
517642,13.79463,79.71165
561212,13.79488,77.99908
517642,13.79512,79.74659
577511,13.79565,76.7452
577511,13.79565,76.7452
577527,13.79694,76.28658
577542,13.79727,76.31452
576233,13.79779,74.8051
577554,13.79811,76.28609
577533,13.79811,76.28609
577145,13.7994,75.97917
577302,13.8,75.7
577302,13.8,75.68
577414,13.8,75.18
577220,13.8,75.46
577425,13.8,75
576219,13.8,74.63
481105,13.801,78.92553
481117,13.801,78.92553
481117,13.801,78.92553
517390,13.8013,78.2626
517390,13.8013,78.2626
517390,13.8013,78.2626
517390,13.8013,78.2626
517390,13.8013,78.2626
517390,13.8013,78.2626
517390,13.8013,78.2626
517390,13.8013,78.2626
517390,13.8013,78.26
517390,13.8015,78.2626
561207,13.80201,77.77275
515331,13.80286,77.60919
577598,13.80361,76.65102
515331,13.8041,77.6049
515331,13.8042,77.6047
515331,13.8043,77.6044
515331,13.8044,77.6043
576219,13.80442,74.62614
515331,13.8045,77.6046
515331,13.8045,77.6041
515331,13.8046,77.6048
515331,13.8047,77.6041
515331,13.8048,77.6043
515331,13.8049,77.6042
515331,13.8049,77.6043
515331,13.8049,77.6047
515311,13.8051,77.0439
515311,13.8051,77.0439
515311,13.8051,77.0439
515311,13.8051,77.0439
515311,13.80511,77.04391
515311,13.80511,77.04391
515311,13.80511,77.04391
515311,13.80511,77.04391
515311,13.80511,77.04391
515311,13.80511,77.04391
517214,13.80656,79.03775
517213,13.80722,78.90275
572138,13.80813,76.79086
576219,13.80813,74.65948
576233,13.80825,74.87157
576219,13.80829,74.68459
572138,13.80857,76.79086
572138,13.80861,76.79085
572138,13.80861,76.79086
577245,13.81,75.76
577414,13.81,75.16
517536,13.81023,79.63261
577533,13.81123,76.45595
577549,13.81161,76.05671
577527,13.81225,76.31495
576219,13.81435,74.63615
577554,13.8154,76.253
577549,13.81584,76.03159
517642,13.81641,79.73492
572125,13.81844,77.25666
572124,13.8185,77.31655
572124,13.8185,77.45544
572125,13.8185,77.31295
572124,13.8185,77.31295
572124,13.8185,77.31156
572125,13.8185,77.31295
572125,13.8185,77.31295
572124,13.81869,77.31356
515202,13.819,77.464
515202,13.819,77.464
517236,13.81909,78.83413
517236,13.81913,78.7625
515201,13.81928,77.50822
517213,13.81955,78.89686
515341,13.82,77.73
577213,13.82,75.95
577245,13.82,75.72
577422,13.82,75.29
577145,13.82051,75.98185
517620,13.82055,79.60882
515202,13.821,77.471
577425,13.821,75.03292
517236,13.82125,78.73761
517418,13.82161,78.44981
517536,13.82172,79.67819
517620,13.82204,79.53065
517418,13.8221,78.4489
517418,13.8221,78.4489
517418,13.8221,78.4489
517418,13.8221,78.4489
517418,13.8221,78.4489
517418,13.8221,78.4489
517418,13.8221,78.4489
517418,13.8221,78.4489
517418,13.8221,78.4489
517418,13.8221,78.4489
524123,13.82224,79.9892
577302,13.82228,75.70372
577527,13.82326,76.3232
517297,13.82384,78.53577
517620,13.82431,79.58528
576232,13.82619,74.63339
563124,13.82632,78.09783
517236,13.82692,78.78806
515202,13.827,77.466
515201,13.82706,77.49458
577549,13.82727,76.05685
517536,13.8274,79.64772
515202,13.828,77.495
515212,13.82892,77.49328
515212,13.82892,77.49328
515212,13.82892,77.49329
515212,13.82892,77.49328
515212,13.82892,77.49328
515212,13.82892,77.49328
515212,13.82892,77.49328
515212,13.82893,77.49328
515303,13.82893,77.49329
517213,13.82907,78.94107
515202,13.82992,77.49003
577245,13.83,75.74
577422,13.83,75.23
561207,13.8309,77.81237
572133,13.83126,77.19946
572133,13.83126,77.19946
572133,13.83126,77.19946
572133,13.83126,77.19946
572133,13.83126,77.19946
572133,13.83126,77.19946
577527,13.83142,76.38177
517236,13.83246,78.72677
517305,13.83331,78.68284
572133,13.8335,77.20183
577554,13.83471,76.1262
515202,13.835,77.477
576214,13.83515,74.73458
517305,13.83555,78.58379
517642,13.83701,79.72668
577301,13.83733,75.68986
517305,13.8376,78.66945
577511,13.83773,76.73654
577527,13.83833,76.23922
515601,13.83844,77.75272
515341,13.83944,77.67053
515601,13.83945,77.70388
515601,13.83945,77.70388
515601,13.83945,77.70388
515601,13.83945,77.70388
515601,13.83945,77.70388
515601,13.8399,77.7033
515341,13.84,77.69
515341,13.84,77.71
577301,13.84,75.31
577203,13.84,75.56
577422,13.84,75.28
577226,13.84,75.4
577301,13.84022,75.69056
515321,13.84125,77.08345
515321,13.84126,77.08378
561207,13.84138,77.88345
515321,13.84152,77.08325
515321,13.84158,77.08325
561207,13.84161,77.83515
517236,13.84176,78.82845
577301,13.84217,77.70286
515321,13.84231,77.10156
576214,13.84288,74.70374
577549,13.84305,76.03014
576232,13.84362,74.61454
577527,13.84461,76.30004
577301,13.84519,77.69192
517620,13.8464,79.56059
517507,13.8464,79.56059
572125,13.84647,77.64454
572138,13.84693,76.8176
517526,13.84784,79.50219
517526,13.84784,79.50219
517526,13.84784,79.50219
576232,13.84805,74.63219
516101,13.85,79.68
516101,13.85,79.67
577301,13.85,75.83
577204,13.85,75.76
577213,13.85,75.96
577202,13.85,75.54
577436,13.85,75.24
577229,13.85,75.67
577222,13.85,75.58
517214,13.85007,79.03328
517536,13.85205,79.67858
576214,13.85218,74.62994
572121,13.85246,77.25565
577301,13.85256,75.71161
577549,13.85309,76.01901
563124,13.85316,78.00574
576214,13.85376,74.65137
524129,13.85422,79.82825
517213,13.85472,78.8831
576214,13.85528,74.64429
561207,13.85539,77.91742
577301,13.85578,75.70325
515212,13.85597,77.48019
572138,13.85656,76.7955
577527,13.85726,76.3232
517297,13.85884,78.5436
563124,13.85909,78.05946
517620,13.85929,79.58195
577554,13.85967,76.21605
516101,13.86,79.68
577301,13.86,75.75
577418,13.86,75.08
577418,13.86,75.1
577418,13.86,75.13
517236,13.86086,78.74593
517214,13.86118,79.00959
517213,13.86259,78.89557
576220,13.86271,74.81109
517236,13.86427,78.80934
517213,13.86429,78.93232
576214,13.86432,74.6127
572115,13.86455,77.14546
561207,13.86608,77.87766
576214,13.8665,74.62867
517536,13.86689,79.71992
515556,13.87,77.98
516215,13.87,78.78
577301,13.87,75.73
577213,13.87,75.95
577436,13.87,75.19
577222,13.87,75.62
577425,13.87,74.99
561202,13.87048,76.8683
561202,13.87048,76.89907
572135,13.87048,76.89907
561202,13.87048,76.89907
517429,13.8709,78.06
517429,13.8709,78.06
517429,13.8709,78.06
517429,13.8709,78.06
517421,13.8709,78.06
517421,13.8709,78.06
